source_player_id,source_player_name,source_team_name,source_role_group,source_decision,similar_player_id,similar_player_name,similar_team_name,similar_role_group,similar_decision,similarity_score
son_heung-min_tottenham,Son Heung-min,Tottenham,Forward,Keep,richarlison_tottenham,Richarlison,Tottenham,Forward,Give More Chances,0.88692063
son_heung-min_tottenham,Son Heung-min,Tottenham,Forward,Keep,dominic_solanke_tottenham,Dominic Solanke,Tottenham,Forward,Keep,0.8865857
matt_doherty_wolves,Matt Doherty,Wolves,Defender,Keep,toti_gomes_wolves,Toti Gomes,Wolves,Defender,Keep,0.89868295
matt_doherty_wolves,Matt Doherty,Wolves,Defender,Keep,nélson_semedo_wolves,Nélson Semedo,Wolves,Defender,Sell,0.8949118
matt_doherty_wolves,Matt Doherty,Wolves,Defender,Keep,rayan_aït-nouri_wolves,Rayan Aït-Nouri,Wolves,Defender,Monitor,0.88605225
will_hughes_crystal_palace,Will Hughes,Crystal Palace,Midfielder,Keep,asher_agbinone_crystal_palace,Asher Agbinone,Crystal Palace,Midfielder,Monitor,0.9121933
will_hughes_crystal_palace,Will Hughes,Crystal Palace,Midfielder,Keep,ismaila_sarr_crystal_palace,Ismaila Sarr,Crystal Palace,Midfielder,Keep,0.887338
will_hughes_crystal_palace,Will Hughes,Crystal Palace,Midfielder,Keep,cheick_doucouré_crystal_palace,Cheick Doucouré,Crystal Palace,Midfielder,Give More Chances,0.87791574
lewis_dunk_brighton,Lewis Dunk,Brighton,Defender,Sell,joël_veltman_brighton,Joël Veltman,Brighton,Defender,Monitor,0.91383755
lewis_dunk_brighton,Lewis Dunk,Brighton,Defender,Sell,pervis_estupiñán_brighton,Pervis Estupiñán,Brighton,Defender,Monitor,0.8850925
lewis_dunk_brighton,Lewis Dunk,Brighton,Defender,Sell,jan_paul_van_hecke_brighton,Jan Paul van Hecke,Brighton,Defender,Monitor,0.8818295
jack_harrison_everton,Jack Harrison,Everton,Forward,Monitor,iliman_ndiaye_everton,Iliman Ndiaye,Everton,Forward,Monitor,0.94322324
jack_harrison_everton,Jack Harrison,Everton,Forward,Monitor,jesper_lindstrøm_everton,Jesper Lindstrøm,Everton,Forward,Monitor,0.9384374
jack_harrison_everton,Jack Harrison,Everton,Forward,Monitor,dominic_calvert-lewin_everton,Dominic Calvert-Lewin,Everton,Forward,Monitor,0.90499544
matty_cash_aston_villa,Matty Cash,Aston Villa,Defender,Monitor,axel_disasi_aston_villa,Axel Disasi,Aston Villa,Defender,Monitor,0.9627726
matty_cash_aston_villa,Matty Cash,Aston Villa,Defender,Monitor,ezri_konsa_aston_villa,Ezri Konsa,Aston Villa,Defender,Monitor,0.9550056
matty_cash_aston_villa,Matty Cash,Aston Villa,Defender,Monitor,pau_torres_aston_villa,Pau Torres,Aston Villa,Defender,Monitor,0.95173085
konstantinos_mavropanos_west_ham,Konstantinos Mavropanos,West Ham,Defender,Keep,jean-clair_todibo_west_ham,Jean-Clair Todibo,West Ham,Defender,Keep,0.96377707
konstantinos_mavropanos_west_ham,Konstantinos Mavropanos,West Ham,Defender,Keep,max_kilman_west_ham,Max Kilman,West Ham,Defender,Keep,0.9508951
konstantinos_mavropanos_west_ham,Konstantinos Mavropanos,West Ham,Defender,Keep,aaron_wan-bissaka_west_ham,Aaron Wan-Bissaka,West Ham,Defender,Keep,0.9435505
emile_smith_rowe_fulham,Emile Smith Rowe,Fulham,Midfielder,Keep,saša_lukić_fulham,Saša Lukić,Fulham,Midfielder,Monitor,0.9279175
emile_smith_rowe_fulham,Emile Smith Rowe,Fulham,Midfielder,Keep,andreas_pereira_fulham,Andreas Pereira,Fulham,Midfielder,Monitor,0.9270727
emile_smith_rowe_fulham,Emile Smith Rowe,Fulham,Midfielder,Keep,harrison_reed_fulham,Harrison Reed,Fulham,Midfielder,Monitor,0.91645336
noni_madueke_chelsea,Noni Madueke,Chelsea,Forward,Keep,jadon_sancho_chelsea,Jadon Sancho,Chelsea,Forward,Monitor,0.890016
noni_madueke_chelsea,Noni Madueke,Chelsea,Forward,Keep,pedro_neto_chelsea,Pedro Neto,Chelsea,Forward,Keep,0.8855114
noni_madueke_chelsea,Noni Madueke,Chelsea,Forward,Keep,marc_guiu_chelsea,Marc Guiu,Chelsea,Forward,Loan,0.8813009
pau_torres_aston_villa,Pau Torres,Aston Villa,Defender,Monitor,ezri_konsa_aston_villa,Ezri Konsa,Aston Villa,Defender,Monitor,0.9699462
pau_torres_aston_villa,Pau Torres,Aston Villa,Defender,Monitor,matty_cash_aston_villa,Matty Cash,Aston Villa,Defender,Monitor,0.95173085
pau_torres_aston_villa,Pau Torres,Aston Villa,Defender,Monitor,axel_disasi_aston_villa,Axel Disasi,Aston Villa,Defender,Monitor,0.9506945
manuel_akanji_manchester_city,Manuel Akanji,Manchester City,Defender,Monitor,rúben_dias_manchester_city,Rúben Dias,Manchester City,Defender,Monitor,0.94898045
manuel_akanji_manchester_city,Manuel Akanji,Manchester City,Defender,Monitor,nathan_aké_manchester_city,Nathan Aké,Manchester City,Defender,Monitor,0.92361754
manuel_akanji_manchester_city,Manuel Akanji,Manchester City,Defender,Monitor,jahmai_simpson-pusey_manchester_city,Jahmai Simpson-Pusey,Manchester City,Defender,Loan,0.9090338
andreas_pereira_fulham,Andreas Pereira,Fulham,Midfielder,Monitor,sander_berge_fulham,Sander Berge,Fulham,Midfielder,Monitor,0.9553753
andreas_pereira_fulham,Andreas Pereira,Fulham,Midfielder,Monitor,harrison_reed_fulham,Harrison Reed,Fulham,Midfielder,Monitor,0.9507673
andreas_pereira_fulham,Andreas Pereira,Fulham,Midfielder,Monitor,saša_lukić_fulham,Saša Lukić,Fulham,Midfielder,Monitor,0.9376806
joe_aribo_southampton,Joe Aribo,Southampton,DefMidWingBack,Monitor,yukinari_sugawara_southampton,Yukinari Sugawara,Southampton,DefMidWingBack,Give More Chances,0.8442594
joe_aribo_southampton,Joe Aribo,Southampton,DefMidWingBack,Monitor,ryan_manning_southampton,Ryan Manning,Southampton,DefMidWingBack,Give More Chances,0.80574924
joe_aribo_southampton,Joe Aribo,Southampton,DefMidWingBack,Monitor,reece_james_chelsea,Reece James,Chelsea,DefMidWingBack,Monitor,0.67840946
dango_ouattara_bournemouth,Dango Ouattara,Bournemouth,Forward,Keep,antoine_semenyo_bournemouth,Antoine Semenyo,Bournemouth,Forward,Keep,0.9090595
dango_ouattara_bournemouth,Dango Ouattara,Bournemouth,Forward,Keep,daniel_jebbison_bournemouth,Daniel Jebbison,Bournemouth,Forward,Give More Chances,0.9061275
dango_ouattara_bournemouth,Dango Ouattara,Bournemouth,Forward,Keep,remy_rees-dottin_bournemouth,Remy Rees-Dottin,Bournemouth,Forward,Loan,0.89832807
rasmus_højlund_manchester_utd,Rasmus Højlund,Manchester Utd,Forward,Monitor,chidozie_obi-martin_manchester_utd,Chidozie Obi-Martin,Manchester Utd,Forward,Loan,0.8637066
rasmus_højlund_manchester_utd,Rasmus Højlund,Manchester Utd,Forward,Monitor,evanilson_bournemouth,Evanilson,Bournemouth,Forward,Monitor,0.6946752
rasmus_højlund_manchester_utd,Rasmus Højlund,Manchester Utd,Forward,Monitor,zain_silcott-duberry_bournemouth,Zain Silcott-Duberry,Bournemouth,Forward,Loan,0.6670661
tyler_adams_bournemouth,Tyler Adams,Bournemouth,Midfielder,Keep,ryan_christie_bournemouth,Ryan Christie,Bournemouth,Midfielder,Keep,0.9358136
tyler_adams_bournemouth,Tyler Adams,Bournemouth,Midfielder,Keep,justin_kluivert_bournemouth,Justin Kluivert,Bournemouth,Midfielder,Keep,0.91753864
tyler_adams_bournemouth,Tyler Adams,Bournemouth,Midfielder,Keep,alex_scott_bournemouth,Alex Scott,Bournemouth,Midfielder,Loan,0.8597271
yasin_ayari_brighton,Yasin Ayari,Brighton,Midfielder,Keep,carlos_baleba_brighton,Carlos Baleba,Brighton,Midfielder,Keep,0.91610783
yasin_ayari_brighton,Yasin Ayari,Brighton,Midfielder,Keep,matt_o'riley_brighton,Matt O'Riley,Brighton,Midfielder,Give More Chances,0.86045635
yasin_ayari_brighton,Yasin Ayari,Brighton,Midfielder,Keep,jakub_moder_brighton,Jakub Moder,Brighton,Midfielder,Monitor,0.8571941
nicolás_domínguez_nott'ham_forest,Nicolás Domínguez,Nott'ham Forest,AttMidWinger,Monitor,callum_hudson-odoi_nott'ham_forest,Callum Hudson-Odoi,Nott'ham Forest,AttMidWinger,Monitor,0.9623928
nicolás_domínguez_nott'ham_forest,Nicolás Domínguez,Nott'ham Forest,AttMidWinger,Monitor,danilo_nott'ham_forest,Danilo,Nott'ham Forest,AttMidWinger,Monitor,0.93886745
nicolás_domínguez_nott'ham_forest,Nicolás Domínguez,Nott'ham Forest,AttMidWinger,Monitor,ramón_sosa_nott'ham_forest,Ramón Sosa,Nott'ham Forest,AttMidWinger,Monitor,0.8938667
jens_cajuste_ipswich_town,Jens Cajuste,Ipswich Town,Midfielder,Keep,sam_morsy_ipswich_town,Sam Morsy,Ipswich Town,Midfielder,Sell,0.8982053
jens_cajuste_ipswich_town,Jens Cajuste,Ipswich Town,Midfielder,Keep,jack_taylor_ipswich_town,Jack Taylor,Ipswich Town,Midfielder,Monitor,0.88202477
jens_cajuste_ipswich_town,Jens Cajuste,Ipswich Town,Midfielder,Keep,marcus_harness_ipswich_town,Marcus Harness,Ipswich Town,Midfielder,Monitor,0.8731615
joão_pedro_brighton,João Pedro,Brighton,AttMidWinger,Keep,yankuba_minteh_brighton,Yankuba Minteh,Brighton,AttMidWinger,Keep,0.9587618
joão_pedro_brighton,João Pedro,Brighton,AttMidWinger,Keep,kaoru_mitoma_brighton,Kaoru Mitoma,Brighton,AttMidWinger,Keep,0.9482633
joão_pedro_brighton,João Pedro,Brighton,AttMidWinger,Keep,brajan_gruda_brighton,Brajan Gruda,Brighton,AttMidWinger,Give More Chances,0.9062474
marcus_tavernier_bournemouth,Marcus Tavernier,Bournemouth,AttMidWinger,Keep,enes_ünal_bournemouth,Enes Ünal,Bournemouth,AttMidWinger,Give More Chances,0.8621463
marcus_tavernier_bournemouth,Marcus Tavernier,Bournemouth,AttMidWinger,Keep,david_brooks_bournemouth,David Brooks,Bournemouth,AttMidWinger,Monitor,0.8564404
marcus_tavernier_bournemouth,Marcus Tavernier,Bournemouth,AttMidWinger,Keep,luis_sinisterra_bournemouth,Luis Sinisterra,Bournemouth,AttMidWinger,Give More Chances,0.84443843
cody_gakpo_liverpool,Cody Gakpo,Liverpool,Forward,Keep,luis_díaz_liverpool,Luis Díaz,Liverpool,Forward,Keep,0.94573414
cody_gakpo_liverpool,Cody Gakpo,Liverpool,Forward,Keep,mohamed_salah_liverpool,Mohamed Salah,Liverpool,Forward,Keep,0.93072706
cody_gakpo_liverpool,Cody Gakpo,Liverpool,Forward,Keep,darwin_núñez_liverpool,Darwin Núñez,Liverpool,Forward,Monitor,0.92393094
destiny_udogie_tottenham,Destiny Udogie,Tottenham,Defender,Monitor,micky_van_de_ven_tottenham,Micky van de Ven,Tottenham,Defender,Monitor,0.93442476
destiny_udogie_tottenham,Destiny Udogie,Tottenham,Defender,Monitor,radu_drăgușin_tottenham,Radu Drăgușin,Tottenham,Defender,Monitor,0.93166435
destiny_udogie_tottenham,Destiny Udogie,Tottenham,Defender,Monitor,alfie_dorrington_tottenham,Alfie Dorrington,Tottenham,Defender,Loan,0.9249821
chris_richards_crystal_palace,Chris Richards,Crystal Palace,Defender,Keep,maxence_lacroix_crystal_palace,Maxence Lacroix,Crystal Palace,Defender,Keep,0.9544849
chris_richards_crystal_palace,Chris Richards,Crystal Palace,Defender,Keep,marc_guéhi_crystal_palace,Marc Guéhi,Crystal Palace,Defender,Keep,0.9534695
chris_richards_crystal_palace,Chris Richards,Crystal Palace,Defender,Keep,tyrick_mitchell_crystal_palace,Tyrick Mitchell,Crystal Palace,Defender,Keep,0.9353236
ryan_yates_nott'ham_forest,Ryan Yates,Nott'ham Forest,Midfielder,Keep,ibrahim_sangaré_nott'ham_forest,Ibrahim Sangaré,Nott'ham Forest,Midfielder,Monitor,0.8826223
ryan_yates_nott'ham_forest,Ryan Yates,Nott'ham Forest,Midfielder,Keep,morgan_gibbs-white_nott'ham_forest,Morgan Gibbs-White,Nott'ham Forest,Midfielder,Keep,0.87619275
ryan_yates_nott'ham_forest,Ryan Yates,Nott'ham Forest,Midfielder,Keep,elliot_anderson_nott'ham_forest,Elliot Anderson,Nott'ham Forest,Midfielder,Keep,0.835848
ethan_pinnock_brentford,Ethan Pinnock,Brentford,Defender,Keep,nathan_collins_brentford,Nathan Collins,Brentford,Defender,Keep,0.9231053
ethan_pinnock_brentford,Ethan Pinnock,Brentford,Defender,Keep,sepp_van_den_berg_brentford,Sepp van den Berg,Brentford,Defender,Keep,0.92114246
ethan_pinnock_brentford,Ethan Pinnock,Brentford,Defender,Keep,ben_mee_brentford,Ben Mee,Brentford,Defender,Give More Chances,0.86818373
pape_matar_sarr_tottenham,Pape Matar Sarr,Tottenham,Midfielder,Keep,james_maddison_tottenham,James Maddison,Tottenham,Midfielder,Keep,0.8904996
pape_matar_sarr_tottenham,Pape Matar Sarr,Tottenham,Midfielder,Keep,lucas_bergvall_tottenham,Lucas Bergvall,Tottenham,Midfielder,Monitor,0.861998
pape_matar_sarr_tottenham,Pape Matar Sarr,Tottenham,Midfielder,Keep,yves_bissouma_tottenham,Yves Bissouma,Tottenham,Midfielder,Monitor,0.86142385
amad_diallo_manchester_utd,Amad Diallo,Manchester Utd,AttMidWinger,Keep,marcus_rashford_manchester_utd,Marcus Rashford,Manchester Utd,AttMidWinger,Give More Chances,0.87444305
amad_diallo_manchester_utd,Amad Diallo,Manchester Utd,AttMidWinger,Keep,alejandro_garnacho_manchester_utd,Alejandro Garnacho,Manchester Utd,AttMidWinger,Monitor,0.8650128
amad_diallo_manchester_utd,Amad Diallo,Manchester Utd,AttMidWinger,Keep,joshua_zirkzee_manchester_utd,Joshua Zirkzee,Manchester Utd,AttMidWinger,Monitor,0.8014151
rico_lewis_manchester_city,Rico Lewis,Manchester City,DefMidWingBack,Monitor,matheus_nunes_manchester_city,Matheus Nunes,Manchester City,DefMidWingBack,Give More Chances,0.847657
rico_lewis_manchester_city,Rico Lewis,Manchester City,DefMidWingBack,Monitor,john_stones_manchester_city,John Stones,Manchester City,DefMidWingBack,Sell,0.8334236
rico_lewis_manchester_city,Rico Lewis,Manchester City,DefMidWingBack,Monitor,curtis_jones_liverpool,Curtis Jones,Liverpool,DefMidWingBack,Monitor,0.6559936
ashley_young_everton,Ashley Young,Everton,Defender,Sell,séamus_coleman_everton,Séamus Coleman,Everton,Defender,Sell,0.96325475
ashley_young_everton,Ashley Young,Everton,Defender,Sell,roman_dixon_everton,Roman Dixon,Everton,Defender,Monitor,0.8893866
ashley_young_everton,Ashley Young,Everton,Defender,Sell,jarrad_branthwaite_everton,Jarrad Branthwaite,Everton,Defender,Keep,0.87714934
kai_havertz_arsenal,Kai Havertz,Arsenal,AttMidWinger,Keep,gabriel_martinelli_arsenal,Gabriel Martinelli,Arsenal,AttMidWinger,Keep,0.9474387
kai_havertz_arsenal,Kai Havertz,Arsenal,AttMidWinger,Keep,ethan_nwaneri_arsenal,Ethan Nwaneri,Arsenal,AttMidWinger,Give More Chances,0.9316708
kai_havertz_arsenal,Kai Havertz,Arsenal,AttMidWinger,Keep,mikel_merino_arsenal,Mikel Merino,Arsenal,AttMidWinger,Give More Chances,0.9038846
tyler_dibling_southampton,Tyler Dibling,Southampton,AttMidWinger,Monitor,adam_armstrong_southampton,Adam Armstrong,Southampton,AttMidWinger,Monitor,0.9471215
tyler_dibling_southampton,Tyler Dibling,Southampton,AttMidWinger,Monitor,albert_grønbaek_southampton,Albert Grønbaek,Southampton,AttMidWinger,Monitor,0.9469216
tyler_dibling_southampton,Tyler Dibling,Southampton,AttMidWinger,Monitor,kamaldeen_sulemana_southampton,Kamaldeen Sulemana,Southampton,AttMidWinger,Monitor,0.9309131
malo_gusto_chelsea,Malo Gusto,Chelsea,Defender,Monitor,joshua_acheampong_chelsea,Joshua Acheampong,Chelsea,Defender,Loan,0.9562688
malo_gusto_chelsea,Malo Gusto,Chelsea,Defender,Monitor,marc_cucurella_chelsea,Marc Cucurella,Chelsea,Defender,Monitor,0.94323957
malo_gusto_chelsea,Malo Gusto,Chelsea,Defender,Monitor,levi_colwill_chelsea,Levi Colwill,Chelsea,Defender,Monitor,0.93665016
jack_hinshelwood_brighton,Jack Hinshelwood,Brighton,DefMidWingBack,Monitor,ferdi_kadioglu_brighton,Ferdi Kadioglu,Brighton,DefMidWingBack,Give More Chances,0.87701565
jack_hinshelwood_brighton,Jack Hinshelwood,Brighton,DefMidWingBack,Monitor,mats_wieffer_brighton,Mats Wieffer,Brighton,DefMidWingBack,Give More Chances,0.8258289
jack_hinshelwood_brighton,Jack Hinshelwood,Brighton,DefMidWingBack,Monitor,curtis_jones_liverpool,Curtis Jones,Liverpool,DefMidWingBack,Monitor,0.6497081
yankuba_minteh_brighton,Yankuba Minteh,Brighton,AttMidWinger,Keep,kaoru_mitoma_brighton,Kaoru Mitoma,Brighton,AttMidWinger,Keep,0.9682842
yankuba_minteh_brighton,Yankuba Minteh,Brighton,AttMidWinger,Keep,joão_pedro_brighton,João Pedro,Brighton,AttMidWinger,Keep,0.9587618
yankuba_minteh_brighton,Yankuba Minteh,Brighton,AttMidWinger,Keep,brajan_gruda_brighton,Brajan Gruda,Brighton,AttMidWinger,Give More Chances,0.91972977
jean-clair_todibo_west_ham,Jean-Clair Todibo,West Ham,Defender,Keep,konstantinos_mavropanos_west_ham,Konstantinos Mavropanos,West Ham,Defender,Keep,0.96377707
jean-clair_todibo_west_ham,Jean-Clair Todibo,West Ham,Defender,Keep,max_kilman_west_ham,Max Kilman,West Ham,Defender,Keep,0.95933616
jean-clair_todibo_west_ham,Jean-Clair Todibo,West Ham,Defender,Keep,aaron_wan-bissaka_west_ham,Aaron Wan-Bissaka,West Ham,Defender,Keep,0.9556786
james_maddison_tottenham,James Maddison,Tottenham,Midfielder,Keep,lucas_bergvall_tottenham,Lucas Bergvall,Tottenham,Midfielder,Monitor,0.89786243
james_maddison_tottenham,James Maddison,Tottenham,Midfielder,Keep,yves_bissouma_tottenham,Yves Bissouma,Tottenham,Midfielder,Monitor,0.89355546
james_maddison_tottenham,James Maddison,Tottenham,Midfielder,Keep,pape_matar_sarr_tottenham,Pape Matar Sarr,Tottenham,Midfielder,Keep,0.8904996
djed_spence_tottenham,Djed Spence,Tottenham,Defender,Give More Chances,cristian_romero_tottenham,Cristian Romero,Tottenham,Defender,Give More Chances,0.9704807
djed_spence_tottenham,Djed Spence,Tottenham,Defender,Give More Chances,sergio_reguilón_tottenham,Sergio Reguilón,Tottenham,Defender,Give More Chances,0.94263613
djed_spence_tottenham,Djed Spence,Tottenham,Defender,Give More Chances,kevin_danso_tottenham,Kevin Danso,Tottenham,Defender,Give More Chances,0.9226235
manuel_ugarte_ribeiro_manchester_utd,Manuel Ugarte Ribeiro,Manchester Utd,Midfielder,Give More Chances,christian_eriksen_manchester_utd,Christian Eriksen,Manchester Utd,Midfielder,Monitor,0.9102795
manuel_ugarte_ribeiro_manchester_utd,Manuel Ugarte Ribeiro,Manchester Utd,Midfielder,Give More Chances,scott_mctominay_manchester_utd,Scott McTominay,Manchester Utd,Midfielder,Monitor,0.9052597
manuel_ugarte_ribeiro_manchester_utd,Manuel Ugarte Ribeiro,Manchester Utd,Midfielder,Give More Chances,casemiro_manchester_utd,Casemiro,Manchester Utd,Midfielder,Monitor,0.90384656
phil_foden_manchester_city,Phil Foden,Manchester City,AttMidWinger,Monitor,jack_grealish_manchester_city,Jack Grealish,Manchester City,AttMidWinger,Monitor,0.9517564
phil_foden_manchester_city,Phil Foden,Manchester City,AttMidWinger,Monitor,omar_marmoush_manchester_city,Omar Marmoush,Manchester City,AttMidWinger,Give More Chances,0.9266305
phil_foden_manchester_city,Phil Foden,Manchester City,AttMidWinger,Monitor,james_mcatee_manchester_city,James Mcatee,Manchester City,AttMidWinger,Give More Chances,0.9263177
kenny_tete_fulham,Kenny Tete,Fulham,Defender,Give More Chances,joachim_andersen_fulham,Joachim Andersen,Fulham,Defender,Keep,0.90687275
kenny_tete_fulham,Kenny Tete,Fulham,Defender,Give More Chances,jorge_cuenca_fulham,Jorge Cuenca,Fulham,Defender,Give More Chances,0.90577304
kenny_tete_fulham,Kenny Tete,Fulham,Defender,Give More Chances,timothy_castagne_fulham,Timothy Castagne,Fulham,Defender,Monitor,0.89641017
adama_traoré_fulham,Adama Traoré,Fulham,AttMidWinger,Give More Chances,harry_wilson_fulham,Harry Wilson,Fulham,AttMidWinger,Give More Chances,0.9372671
adama_traoré_fulham,Adama Traoré,Fulham,AttMidWinger,Give More Chances,carlos_vinícius_fulham,Carlos Vinícius,Fulham,AttMidWinger,Monitor,0.892578
adama_traoré_fulham,Adama Traoré,Fulham,AttMidWinger,Give More Chances,alex_iwobi_fulham,Alex Iwobi,Fulham,AttMidWinger,Keep,0.87332785
edson_álvarez_west_ham,Edson Álvarez,West Ham,Midfielder,Monitor,james_ward-prowse_west_ham,James Ward-Prowse,West Ham,Midfielder,Monitor,0.9468696
edson_álvarez_west_ham,Edson Álvarez,West Ham,Midfielder,Monitor,andy_irving_west_ham,Andy Irving,West Ham,Midfielder,Monitor,0.9197325
edson_álvarez_west_ham,Edson Álvarez,West Ham,Midfielder,Monitor,guido_rodríguez_west_ham,Guido Rodríguez,West Ham,Midfielder,Monitor,0.9029505
sávio_manchester_city,Sávio,Manchester City,AttMidWinger,Monitor,bernardo_silva_manchester_city,Bernardo Silva,Manchester City,AttMidWinger,Monitor,0.90701395
sávio_manchester_city,Sávio,Manchester City,AttMidWinger,Monitor,phil_foden_manchester_city,Phil Foden,Manchester City,AttMidWinger,Monitor,0.9025324
sávio_manchester_city,Sávio,Manchester City,AttMidWinger,Monitor,jeremy_doku_manchester_city,Jeremy Doku,Manchester City,AttMidWinger,Give More Chances,0.9001348
jadon_sancho_chelsea,Jadon Sancho,Chelsea,Forward,Monitor,christopher_nkunku_chelsea,Christopher Nkunku,Chelsea,Forward,Give More Chances,0.9081929
jadon_sancho_chelsea,Jadon Sancho,Chelsea,Forward,Monitor,mykhailo_mudryk_chelsea,Mykhailo Mudryk,Chelsea,Forward,Monitor,0.8931968
jadon_sancho_chelsea,Jadon Sancho,Chelsea,Forward,Monitor,noni_madueke_chelsea,Noni Madueke,Chelsea,Forward,Keep,0.890016
harry_maguire_manchester_utd,Harry Maguire,Manchester Utd,Defender,Give More Chances,harry_amass_manchester_utd,Harry Amass,Manchester Utd,Defender,Give More Chances,0.91133314
harry_maguire_manchester_utd,Harry Maguire,Manchester Utd,Defender,Give More Chances,victor_lindelöf_manchester_utd,Victor Lindelöf,Manchester Utd,Defender,Monitor,0.91109276
harry_maguire_manchester_utd,Harry Maguire,Manchester Utd,Defender,Give More Chances,leny_yoro_manchester_utd,Leny Yoro,Manchester Utd,Defender,Monitor,0.899451
harvey_barnes_newcastle_utd,Harvey Barnes,Newcastle Utd,Forward,Give More Chances,jacob_murphy_newcastle_utd,Jacob Murphy,Newcastle Utd,Forward,Keep,0.90738094
harvey_barnes_newcastle_utd,Harvey Barnes,Newcastle Utd,Forward,Give More Chances,william_osula_newcastle_utd,William Osula,Newcastle Utd,Forward,Give More Chances,0.90035427
harvey_barnes_newcastle_utd,Harvey Barnes,Newcastle Utd,Forward,Give More Chances,alexander_isak_newcastle_utd,Alexander Isak,Newcastle Utd,Forward,Keep,0.87495005
archie_gray_tottenham,Archie Gray,Tottenham,DefMidWingBack,Monitor,andrés_garcía_aston_villa,Andrés García,Aston Villa,DefMidWingBack,Monitor,0.6914284
archie_gray_tottenham,Archie Gray,Tottenham,DefMidWingBack,Monitor,lamare_bogarde_aston_villa,Lamare Bogarde,Aston Villa,DefMidWingBack,Monitor,0.6870351
archie_gray_tottenham,Archie Gray,Tottenham,DefMidWingBack,Monitor,curtis_jones_liverpool,Curtis Jones,Liverpool,DefMidWingBack,Monitor,0.6585041
lisandro_martínez_manchester_utd,Lisandro Martínez,Manchester Utd,Defender,Monitor,luke_shaw_manchester_utd,Luke Shaw,Manchester Utd,Defender,Monitor,0.93890506
lisandro_martínez_manchester_utd,Lisandro Martínez,Manchester Utd,Defender,Monitor,victor_lindelöf_manchester_utd,Victor Lindelöf,Manchester Utd,Defender,Monitor,0.92675984
lisandro_martínez_manchester_utd,Lisandro Martínez,Manchester Utd,Defender,Monitor,tyrell_malacia_manchester_utd,Tyrell Malacia,Manchester Utd,Defender,Monitor,0.92479014
bukayo_saka_arsenal,Bukayo Saka,Arsenal,AttMidWinger,Give More Chances,ethan_nwaneri_arsenal,Ethan Nwaneri,Arsenal,AttMidWinger,Give More Chances,0.96745074
bukayo_saka_arsenal,Bukayo Saka,Arsenal,AttMidWinger,Give More Chances,mikel_merino_arsenal,Mikel Merino,Arsenal,AttMidWinger,Give More Chances,0.9309481
bukayo_saka_arsenal,Bukayo Saka,Arsenal,AttMidWinger,Give More Chances,kai_havertz_arsenal,Kai Havertz,Arsenal,AttMidWinger,Keep,0.90218425
boubacar_kamara_aston_villa,Boubacar Kamara,Aston Villa,Midfielder,Monitor,marco_asensio_aston_villa,Marco Asensio,Aston Villa,Midfielder,Monitor,0.9340043
boubacar_kamara_aston_villa,Boubacar Kamara,Aston Villa,Midfielder,Monitor,amadou_onana_aston_villa,Amadou Onana,Aston Villa,Midfielder,Monitor,0.9260894
boubacar_kamara_aston_villa,Boubacar Kamara,Aston Villa,Midfielder,Monitor,youri_tielemans_aston_villa,Youri Tielemans,Aston Villa,Midfielder,Keep,0.9043905
conor_coady_leicester_city,Conor Coady,Leicester City,Defender,Monitor,jannik_vestergaard_leicester_city,Jannik Vestergaard,Leicester City,Defender,Give More Chances,0.9285533
conor_coady_leicester_city,Conor Coady,Leicester City,Defender,Monitor,ricardo_pereira_leicester_city,Ricardo Pereira,Leicester City,Defender,Monitor,0.9264376
conor_coady_leicester_city,Conor Coady,Leicester City,Defender,Monitor,james_justin_leicester_city,James Justin,Leicester City,Defender,Keep,0.91488683
curtis_jones_liverpool,Curtis Jones,Liverpool,DefMidWingBack,Monitor,wataru_endo_liverpool,Wataru Endo,Liverpool,DefMidWingBack,Give More Chances,0.768631
curtis_jones_liverpool,Curtis Jones,Liverpool,DefMidWingBack,Monitor,matheus_nunes_manchester_city,Matheus Nunes,Manchester City,DefMidWingBack,Give More Chances,0.67463386
curtis_jones_liverpool,Curtis Jones,Liverpool,DefMidWingBack,Monitor,reece_james_chelsea,Reece James,Chelsea,DefMidWingBack,Monitor,0.6685547
axel_tuanzebe_ipswich_town,Axel Tuanzebe,Ipswich Town,Defender,Monitor,leif_davis_ipswich_town,Leif Davis,Ipswich Town,Defender,Monitor,0.94396484
axel_tuanzebe_ipswich_town,Axel Tuanzebe,Ipswich Town,Defender,Monitor,harry_clarke_ipswich_town,Harry Clarke,Ipswich Town,Defender,Monitor,0.9331225
axel_tuanzebe_ipswich_town,Axel Tuanzebe,Ipswich Town,Defender,Monitor,ben_godfrey_ipswich_town,Ben Godfrey,Ipswich Town,Defender,Monitor,0.92962563
kevin_de_bruyne_manchester_city,Kevin De Bruyne,Manchester City,AttMidWinger,Give More Chances,james_mcatee_manchester_city,James Mcatee,Manchester City,AttMidWinger,Give More Chances,0.92347634
kevin_de_bruyne_manchester_city,Kevin De Bruyne,Manchester City,AttMidWinger,Give More Chances,omar_marmoush_manchester_city,Omar Marmoush,Manchester City,AttMidWinger,Give More Chances,0.9118626
kevin_de_bruyne_manchester_city,Kevin De Bruyne,Manchester City,AttMidWinger,Give More Chances,phil_foden_manchester_city,Phil Foden,Manchester City,AttMidWinger,Monitor,0.911806
